url,fighter_name,nickname,birth_date,age,death_date,location,country,height,weight,association,weight_class,wins,wins_ko,wins_submission,wins_decision,wins_other,lossess,losses_ko,losses_submission,losses_decision,losses_other
/fighter/Hugh-Pulley-130833,Hugh Pulley,The Wolverine,29/12/1988,32,,"St. Louis, Missouri",United States,"6'0""",169 lbs,,Welterweight,8,6,0,2,,8,1,0,3,
/fighter/Emilee-King-255835,Emilee King,,19/02/1993,28,,"Knoxville, Tennessee",United States,"5'4""",115 lbs,Knoxville Martial Arts Academy,Strawweight,5,0,3,2,,5,0,5,0,
/fighter/Sean-Woodson-235563,Sean Woodson,The Sniper,07/06/1992,29,,"St. Louis, Missouri",United States,"6'2""",145 lbs,Glory MMA & Fitness,Featherweight,8,2,1,5,,8,0,1,0,
/fighter/Olga-Rubin-237133,Olga Rubin,Big Bad,18/08/1989,31,,Holon,Israel,"5'8""",145 lbs,Pariente Academy,Featherweight,6,3,0,3,,6,2,0,0,
/fighter/John-Maguire-15574,John Maguire,The One,19/05/1983,38,,"Wisbech, Cambridgeshire",England,"5'9""",169 lbs,Tsunami Gym,Welterweight,26,3,16,7,,26,5,0,8,
/fighter/Sergey-Spivak-179095,Sergey Spivak,The Polar Bear,24/01/1995,26,,Chisinau,Moldova,"6'3""",242 lbs,MIR Production,Heavyweight,13,5,6,2,,13,1,0,1,
/fighter/Yusaku-Nakamura-58956,Yusaku Nakamura,,21/06/1986,35,,"Osaka, Osaka",Japan,"5'5""",125 lbs,Team Alpha Male Japan,Flyweight,16,8,0,8,,16,5,2,1,
/fighter/Sean-Johnson-158283,Sean Johnson,The Ox,02/07/1985,36,,"Sylmar, California",United States,"6'4""",259 lbs,Big John McCarthy's Ultimate Training Academy,Heavyweight,4,3,0,1,,4,1,1,0,
/fighter/Roman-Alvarez-60970,Roman Alvarez,Sonic Boom,,,,Saipan,Northern Mariana Islands,"5'7""",135 lbs,Trench Tech,Bantamweight,6,3,1,1,1,6,2,1,0,0
/fighter/Impa-Kasanganay-310489,Impa Kasanganay,Tshilobo,17/01/1994,27,,"Charlotte, North Carolina",United States,"5'11""",170 lbs,Sanford MMA,Welterweight,9,0,3,6,,9,1,0,0,
/fighter/Tom-Speer-16635,Tom Speer,The Farm Boy,20/08/1984,36,,"Elgin, Minnesota",United States,"5'11""",170 lbs,,Welterweight,21,9,7,5,,21,3,3,1,
/fighter/Rika-Ishige-247069,Rika Ishige,Tinydoll,04/04/1989,32,,Bangkok,Thailand,"5'3""",115 lbs,Bangkok Fight Lab,Strawweight,4,2,2,0,,4,0,2,3,
/fighter/Peter-Ligier-135303,Peter Ligier,BadAzz,07/11/1986,34,,Paris,France,"5'6""",135 lbs,Raw Training Camp,Bantamweight,10,3,4,3,,10,0,0,2,
/fighter/Yuta-Sasaki-63070,Yuta Sasaki,Ulka,07/10/1989,31,,"Numazu, Shizuoka",Japan,"5'10""",125 lbs,Wajutsu Keishukai Suruga,Flyweight,23,2,12,9,,23,2,4,2,
/fighter/Michele-Martignoni-195405,Michele Martignoni,The Italian Thunder,09/02/1996,25,,,Italy,"5'9""",135 lbs,American Top Team Rome,Bantamweight,6,2,3,1,,6,0,1,0,
/fighter/Casey-Johnson-47431,Casey Johnson,Wild Style,29/07/1988,33,,"Middleton, Idaho",United States,"5'7""",135 lbs,Freak-Jitsu,Bantamweight,7,3,4,0,,7,2,0,3,
/fighter/Kentaro-Watanabe-30448,Kentaro Watanabe,,03/10/1983,37,,Osaka,Japan,"5'4""",123 lbs,Chokushinkai TK68,Flyweight,13,5,0,8,,13,5,0,5,
/fighter/Ilir-Latifi-40207,Ilir Latifi,The Sledgehammer,28/07/1983,38,,Malmo,Sweden,"5'10""",240 lbs,Allstars Training Center,Heavyweight,15,6,4,5,,15,4,0,4,
/fighter/Pat-Casey-192269,Pat Casey,The Gorilla Ninja,17/10/1990,30,,"Springfield, Massachusetts",United States,"5'8""",185 lbs,Team Link,Middleweight,6,2,1,3,,6,2,1,1,
/fighter/Joseph-Luciano-228349,Joseph Luciano,,,,,,Australia,"0'0""",185 lbs,,Middleweight,3,0,2,1,,3,0,0,1,
/fighter/Hugo-Duarte-200,Hugo Duarte,,09/08/1968,53,,Rio De Janeiro,Brazil,"6'0""",240 lbs,Hugo Duarte Luta Livre,Heavyweight,6,3,2,0,1,6,3,0,0,0
/fighter/Jackie-Vandenburgh-90543,Jackie Vandenburgh,Chadenburg,10/05/1981,40,,"San Diego, California",United States,"5'5""",125 lbs,Team Quest,Flyweight,0,0,0,0,,0,0,0,2,
/fighter/Jordan-Johnson-124405,Jordan Johnson,Big Swinging,18/11/1988,32,,"San Diego, California",United States,"6'2""",205 lbs,MMA Lab,Light Heavyweight,12,2,4,6,,12,1,0,1,
/fighter/Walter-Pugliesi-265591,Walter Pugliesi,Kraken,24/08/1993,27,,Arcore,Italy,"5'10""",170 lbs,Aurora MMA,Welterweight,7,4,2,1,,7,1,0,2,
/fighter/Riski-Umar-263849,Riski Umar,King Kong,,,,Ternate,Indonesia,"0'0""",125 lbs,Bali MMA,Flyweight,3,2,1,0,,3,1,0,1,
/fighter/Buddy-Roberts-23811,Buddy Roberts,,17/10/1982,38,,"Albuquerque, New Mexico",United States,"6'2""",185 lbs,Jackson-Wink MMA,Middleweight,12,4,5,3,,12,2,1,0,
/fighter/Michael-Kuiper-42901,Michael Kuiper,Judo,07/06/1989,32,,Tilburg,Netherlands,"6'0""",185 lbs,Team Topfighter,Middleweight,15,9,5,1,,15,1,4,1,
/fighter/Ariane-Carnelossi-182853,Ariane Carnelossi,Sorriso,17/11/1992,28,,"Presidente Prudente, Sao Paulo",Brazil,"5'2""",115 lbs,Inside Muay Thai,Strawweight,13,9,1,3,,13,1,1,0,
/fighter/Yuya-Wakamatsu-199349,Yuya Wakamatsu,Little Piranha,09/02/1995,26,,Kagoshima,Japan,"5'5""",135 lbs,Tribe Tokyo MMA,Bantamweight,14,11,0,3,,14,1,2,1,
/fighter/Mark-Hominick-4728,Mark Hominick,The Machine,22/07/1982,39,,"London, Ontario",Canada,"5'8""",145 lbs,Team Tompkins,Featherweight,20,8,8,4,,20,3,5,4,
/fighter/Mohd-Nor-Hidayat-294587,Mohd Nor Hidayat,,,,,,Brunei,"0'0""",125 lbs,,Flyweight,1,0,1,0,,1,1,0,0,
/fighter/Victor-Valimaki-4391,Victor Valimaki,The Finnisher,17/12/1981,39,,"Edmonton, Alberta",Canada,"6'0""",233 lbs,Complete Fitness and Martial Arts,Heavyweight,18,7,6,5,,18,8,1,2,
/fighter/Sanya-Kongkatonk-292743,Sanya Kongkatonk,Tossakan,17/11/1997,23,,Bangkok,Thailand,"5'6""",125 lbs,Wildcard MMA,Flyweight,0,0,0,0,,0,0,2,0,
/fighter/Jay-Dods-123389,Jay Dods,The Prodigy,,,,,England,"5'10""",155 lbs,Nova Forca,Lightweight,6,4,1,1,,6,1,0,0,
/fighter/Chris-Horodecki-13944,Chris Horodecki,The Polish Hammer,24/09/1987,33,,"London, Ontario",Canada,"5'9""",145 lbs,Adrenaline MMA,Featherweight,21,7,4,10,,21,4,2,1,
/fighter/Josh-Hendricks-7652,Josh Hendricks,Heavy,28/08/1976,44,,"Mansfield, Ohio",United States,"6'2""",259 lbs,Superior Health Club,Heavyweight,19,5,12,2,,19,8,3,0,
/fighter/Joe-Yager-55413,Joe Yager,Yagerbombz,19/03/1981,40,,"Tucscon, Arizona",United States,"6'2""",256 lbs,Apex MMA,Heavyweight,10,1,2,7,,10,1,1,4,
/fighter/Tim-Barnett-171435,Tim Barnett,,,,,"Liverpool, Merseyside",England,"6'2""",170 lbs,MMA Academy Liverpool,Welterweight,7,5,1,1,,7,2,2,0,
/fighter/Deray-Davis-26498,Deray Davis,,30/10/1982,38,,"Gary, Indiana",United States,"6'0""",170 lbs,Team Corral,Welterweight,8,2,3,3,,8,2,1,1,
/fighter/Dale-Mitchell-36541,Dale Mitchell,The Alpha Male,16/04/1983,38,,"Cypress, Texas",United States,"6'1""",265 lbs,Silverback Fight Club,Heavyweight,6,6,0,0,,6,5,0,2,
/fighter/PJ-Cajigas-75510,P.J. Cajigas,,22/06/1989,32,,"Chicago, Illinois",United States,"6'2""",168 lbs,Team Top Notch,Welterweight,7,6,1,0,,7,0,7,2,
/fighter/Luis-Jauregui-61113,Luis Jauregui,Jara,,,,"Madera, California",United States,"5'7""",155 lbs,No Limit Fighting Fitness,Lightweight,4,2,0,2,,4,0,3,0,
/fighter/Shonie-Carter-239,Shonie Carter,Mr. International,03/05/1972,49,,"Chicago, Illinois",United States,"5'9""",176 lbs,Iron Academy,Middleweight,51,14,13,24,,51,11,3,18,
/fighter/Xiaonan-Yan-67828,Xiaonan Yan,Fury,16/06/1989,32,,"Shenyang, Liaoning",China,"5'5""",115 lbs,China Top Team,Strawweight,13,5,0,8,,13,1,1,0,
/fighter/Masio-Fullen-40356,Masio Fullen,Lobo,06/10/1987,33,,"Gudalajara, Jalisco",Mexico,"5'10""",145 lbs,Alliance MMA,Featherweight,14,6,5,3,,14,1,3,4,
/fighter/Makwan-Amirkhani-69406,Makwan Amirkhani,Mr. Finland,08/11/1988,32,,Turku,Finland,"5'10""",145 lbs,SBG Ireland,Featherweight,16,1,11,4,,16,1,1,4,
/fighter/Tyler-Beneke-208993,Tyler Beneke,,14/05/1990,31,,"Beaumont, Califoria",United States,"5'11""",150 lbs,Independent,Lightweight,0,0,0,0,,0,0,1,0,
/fighter/Drako-Rodriguez-203421,Drako Rodriguez,The Great Drakolini,16/06/1996,25,,"Sioux City, Iowa",United States,"5'8""",135 lbs,One Combat Academy,Bantamweight,7,2,4,1,,7,2,0,1,
/fighter/Maguy-Berchel-195541,Maguy Berchel,,05/08/1989,32,,Creteil,France,"5'5""",120 lbs,Venum Training Camp Paris,Flyweight,10,1,5,4,,10,1,1,3,
/fighter/Scott-Adams-241,Scott Adams,,16/07/1974,47,,"San Luis Obispo, California",United States,"6'0""",225 lbs,The Pit,Heavyweight,8,0,8,0,,8,0,0,1,
/fighter/AJ-Agazarm-313227,A.J. Agazarm,Leao,26/07/1989,32,,"Hollywood, California",United States,"5'8""",145 lbs,Nick Diaz Academy,Featherweight,3,0,2,1,,3,0,0,2,
/fighter/Deron-Winn-248699,Deron Winn,,13/06/1989,32,,"Liberty, Missouri",United States,"5'6""",195 lbs,American Kickboxing Academy,Light Heavyweight,7,4,0,3,,7,0,1,1,
/fighter/Ben-Saunders-10339,Ben Saunders,Killa B,13/04/1983,38,,"Orlando, Florida",United States,"6'3""",170 lbs,American Top Team Orlando,Welterweight,23,11,6,6,,23,9,1,3,
/fighter/Walter-Howard-72070,Walter Howard,The Iron Butcher,,,,"Plainfield, New Jersey",United States,"6'4""",200 lbs,Ironbound Fight Club,Light Heavyweight,4,2,0,2,,4,2,2,2,
/fighter/Tatsuya-Kawajiri-1326,Tatsuya Kawajiri,Crusher,08/05/1978,43,,"Inashiki, Ibaraki",Japan,"5'7""",145 lbs,T-Blood,Featherweight,37,12,10,14,1,37,4,4,6,0
/fighter/Stephanie-Egger-206859,Stephanie Egger,,12/08/1988,32,,St. Gallen,Switzerland,"5'7""",135 lbs,Buddy Gym,Bantamweight,5,2,2,1,,5,0,0,2,
/fighter/Denis-Kang-935,Denis Kang,,17/09/1977,43,,"Vancouver, British Columbia",Canada,"5'11""",185 lbs,American Top Team,Middleweight,35,15,14,6,,35,6,8,2,
/fighter/Asuka-Tsubaki-302773,Asuka Tsubaki,,,,,,Japan,"0'0""",145 lbs,Trident Gym,Featherweight,2,1,0,1,,2,1,2,0,
/fighter/Elvis-Sinosic-281,Elvis Sinosic,The King of Rock n Rumble,13/02/1971,50,,Sydney,Australia,"6'3""",199 lbs,,Light Heavyweight,7,4,3,0,,7,6,1,4,
/fighter/Gao-Bo-222523,Gao Bo,Triangle Hunter,,,,,China,"6'1""",155 lbs,Yuan Jiujitsu,Lightweight,1,0,1,0,,1,3,0,1,
/fighter/Omari-Akhmedov-83462,Omari Akhmedov,Wolverine,12/10/1987,33,,"Makhachkala, Dagestan",Russia,"6'0""",185 lbs,American Top Team,Middleweight,21,7,6,8,,21,2,2,2,
/fighter/Kat-Pali-235753,Kat  Pali,,04/03/1994,27,,Mawlamyine,Myanmar,"0'0""",145 lbs,Myein Chan Yay,Featherweight,0,0,0,0,,0,1,0,0,
/fighter/Giedrius-Karavackas-60827,Giedrius Karavackas,,,,,"Atlantic City, New Jersey",United States,"6'0""",169 lbs,International Karate Academy,Welterweight,6,2,4,0,,6,1,0,0,
/fighter/Keith-Bell-80284,Keith Bell,Bad News,10/08/1979,42,,"Newport News, Virginia",United States,"6'3""",262 lbs,Rapid Fitness,Heavyweight,10,7,2,0,1,10,6,3,0,0
/fighter/Leonardo-Santos-4810,Leonardo Santos,,05/02/1980,41,,"Rio de Janeiro, Rio de Janeiro",Brazil,"6'0""",155 lbs,Nova Uniao,Lightweight,18,3,9,5,1,18,2,0,2,0
/fighter/Chad-Coon-77213,Chad Coon,,22/10/1980,40,,"Big Rapids, Michigan",United States,"5'10""",135 lbs,Titan MMA,Bantamweight,3,0,3,0,,3,3,3,4,
/fighter/Jesse-Lennox-17139,Jesse Lennox,The Ox,10/03/1982,39,,"Cedar Rapids, Iowa",United States,"5'9""",170 lbs,Miletich Martial Arts,Welterweight,14,8,6,0,,14,0,2,2,
/fighter/Michihiro-Omigawa-13005,Michihiro Omigawa,Michi,19/12/1975,45,,Ibaraki,Japan,"5'6""",145 lbs,Neo Judo Academy,Featherweight,19,5,5,9,,19,2,0,12,
/fighter/Mark-Vorgeas-39644,Mark Vorgeas,,,,,"Laguna Hills, California",United States,"0'0""",145 lbs,Subfighter MMA,Featherweight,6,1,4,1,,6,1,2,0,
/fighter/Guillermo-Martinez-Ayme-101129,Guillermo Martinez Ayme,Cubano,,,,,Cuba,"5'8""",170 lbs,Nova Uniao Argentina,Welterweight,10,7,0,3,,10,1,0,3,
/fighter/Sunoto-Peringkat-192883,Sunoto Peringkat,The Terminator,03/04/1985,36,,Jakarta,Indonesia,"5'8""",135 lbs,IndoGym,Bantamweight,12,2,4,6,,12,5,1,1,
/fighter/Terry-Davinney-18494,Terry Davinney,The Punisher,,,,"Grand Rapids, Michigan",United States,"6'0""",205 lbs,Team Shoot,Light Heavyweight,10,2,6,2,,10,3,4,1,
/fighter/Kyle-Noke-7632,Kyle Noke,KO,18/03/1980,41,,"Dubbo, New South Wales",Australia,"6'1""",170 lbs,Jackson-Wink MMA,Welterweight,22,9,7,6,,22,1,3,6,
/fighter/Virgil-Zwicker-9086,Virgil Zwicker,Rezdog,26/06/1982,39,,"Temecula, California",United States,"6'2""",236 lbs,Team Quest,Heavyweight,17,13,2,2,,17,2,5,2,
/fighter/Tim-Wilde-80696,Tim Wilde,The Experiment,30/06/1987,34,,"Wolverhampton, West Midlands",England,"5'11""",155 lbs,UTC Staffs,Lightweight,13,6,1,6,,13,2,2,0,
/fighter/Austin-Lyons-57168,Austin Lyons,,08/03/1988,33,,"Memphis, Tennessee",United States,"5'9""",155 lbs,Memphis Judo & Jiu-Jitsu,Lightweight,13,2,7,4,,13,3,3,0,
/fighter/Shane-Carwin-14013,Shane Carwin,,04/01/1975,46,,"Greeley, Colorado",United States,"6'2""",254 lbs,Grudge Training Center,Heavyweight,12,8,4,0,,12,0,1,1,
/fighter/Nick-Newell-59502,Nick Newell,Notorious,17/03/1986,35,,"Milford, Connecticut",United States,"5'10""",155 lbs,Fighting Arts Academy,Lightweight,16,2,11,3,,16,1,0,3,
/fighter/John-Hawk-39280,John Hawk,Big,10/12/1979,41,,"Independence, Ohio",United States,"6'1""",238 lbs,Strong Style Fight Team,Heavyweight,11,3,1,6,1,11,1,1,5,0
/fighter/Stephen-Martinez-49819,Stephen Martinez,,16/05/1987,34,,"Rancho Cucamonga, California",United States,"5'9""",170 lbs,Millennia MMA,Welterweight,12,2,10,0,,12,4,0,1,
/fighter/Jason-Young-17758,Jason Young,Shotgun,28/06/1986,35,,London,England,"5'9""",145 lbs,American Top Team,Featherweight,9,3,1,5,,9,1,3,2,
/fighter/Joe-Giannetti-176087,Joe Giannetti,Skeletor,05/07/1995,26,,"Whitman, Massachusetts",United States,"6'0""",155 lbs,South Shore Sportfighting,Lightweight,9,2,6,1,,9,0,0,4,
/fighter/Brandon-Melendez-10515,Brandon Melendez,The Murderer,24/03/1983,38,,"Bountiful, Utah",United States,"5'10""",170 lbs,Elite Performance,Welterweight,25,10,12,3,0,25,8,13,2,2
/fighter/Pete-Sell-7795,Pete Sell,Drago,25/08/1982,38,,"Bay Shore, New York",United States,"5'11""",179 lbs,Serra-Longo Fight Team,Middleweight,10,0,4,6,,10,5,0,2,
/fighter/Cortez-Coleman-48423,Cortez Coleman,The Crazy Cowboy,28/01/1982,39,,"Hugo, Oklahoma",United States,"6'0""",185 lbs,Finney's HIT Squad,Middleweight,13,4,4,5,,13,0,3,6,
/fighter/John-Makdessi-37402,John Makdessi,The Bull,03/05/1985,36,,"Laval, Quebec",Canada,"5'8""",155 lbs,MMA Lab,Lightweight,18,9,0,9,,18,2,1,4,
/fighter/Daichi-Abe-191861,Daichi Abe,,27/11/1991,29,,Niigata,Japan,"5'11""",170 lbs,HMC Japan,Welterweight,9,6,0,3,,9,1,1,2,
/fighter/Mauro-Cerilli-156205,Mauro Cerilli,The Hammer,22/03/1983,38,,"Terracina, Latina",Italy,"6'2""",242 lbs,Hammer Team,Heavyweight,14,7,3,4,,14,2,1,1,
/fighter/Johnny-Eduardo-426,Johnny Eduardo,Pretinho,03/08/1980,41,,"Duque de Caxias, Rio de Janeiro",Brazil,"5'7""",135 lbs,Nova Uniao,Bantamweight,28,10,11,7,,28,1,9,2,
/fighter/Mark-Scanlon-18253,Mark Scanlon,Scanno,,,,"Liverpool, Merseyside",England,"5'9""",170 lbs,Team Kaobon,Welterweight,9,2,7,0,,9,0,0,2,
/fighter/Romie-Aram-85,Romie Aram,,,,,"Ontario, California",United States,"5'10""",170 lbs,Millennia MMA,Welterweight,7,2,1,4,,7,0,0,1,
/fighter/Frank-Lester-22791,Frank Lester,The Tank,10/06/1984,37,,"Temecula, California",United States,"5'11""",170 lbs,Jackson-Wink MMA,Welterweight,10,6,4,0,0,10,1,3,2,2
/fighter/Sean-Soriano-61682,Sean Soriano,,06/10/1989,31,,"Providence, Rhode Island",United States,"5'9""",155 lbs,Sanford MMA,Lightweight,14,7,4,3,,14,1,5,1,
/fighter/Josh-Sampo-66883,Josh Sampo,The Gremlin,24/07/1984,37,,"Lindenwood, Missouri",United States,"5'4""",125 lbs,Team Oyama,Flyweight,11,0,6,5,,11,1,1,4,
/fighter/Charles-McCarthy-7987,Charles McCarthy,Chainsaw,06/08/1980,41,,"Miami, Florida",United States,"5'10""",185 lbs,American Top Team,Middleweight,10,0,10,0,,10,2,2,1,
/fighter/James-Damien-Stelly-11329,James Damien Stelly,,,,,"Columbus, Georgia",United States,"6'0""",205 lbs,,Light Heavyweight,10,4,5,1,,10,2,0,1,
/fighter/Alexey-Kunchenko-140641,Alexey Kunchenko,,02/05/1984,37,,Tyumen,Russia,"5'8""",170 lbs,New Stream,Welterweight,20,13,1,6,,20,0,0,3,
/fighter/Matt-Perez-112105,Matt Perez,,,,,"Fresno, California",United States,"5'7""",135 lbs,Team Perez,Bantamweight,3,2,0,1,,3,0,1,1,
/fighter/Royce-Gracie-19,Royce Gracie,,12/12/1966,54,,Rio de Janeiro,Brazil,"6'0""",176 lbs,Gracie Humaita,Middleweight,15,2,11,2,,15,2,0,0,
/fighter/Brian-Green-4164,Brian Green,,05/09/1985,35,,"Des Moines, Iowa",United States,"5'11""",194 lbs,,Light Heavyweight,32,8,24,0,,32,10,8,6,
/fighter/Stefanie-Guimaraes-45012,Stefanie Guimaraes,Supergirl,11/09/1989,31,,"Pinellas Park, Florida",United States,"5'7""",144 lbs,American Top Team,Featherweight,1,1,0,0,,1,0,0,1,
/fighter/Fabiano-Iha-218,Fabiano Iha,,28/07/1970,51,,"Huntington Beach, California",United States,"5'8""",155 lbs,,Lightweight,10,3,7,0,,10,3,0,2,
/fighter/Maurice-Greene-85198,Maurice Greene,The Crochet Boss,05/07/1986,35,,"Evanston, Illinois",United States,"6'7""",237 lbs,Jackson-Wink MMA,Heavyweight,9,2,5,2,,9,2,1,3,
/fighter/Bryce-ShepardMejia-113679,Bryce Shepard-Mejia,,,,,"San Diego, California",United States,"6'1""",170 lbs,International Self Defense,Welterweight,3,1,2,0,,3,1,0,0,
/fighter/Michael-Trizano-163551,Michael Trizano,The Lone Wolf,31/12/1991,29,,"Ramsey, New Jersey",United States,"5'11""",145 lbs,Team Tiger Schulmann,Featherweight,9,2,2,5,,9,0,1,0,
/fighter/Thai-Rithy-171221,Thai  Rithy,,,,,,Cambodia,"5'5""",140 lbs,Cambodian Top Team,Featherweight,6,2,4,0,,6,1,2,0,
/fighter/Lucie-Bertaud-202087,Lucie Bertaud,,03/03/1985,36,,Paris,France,"5'6""",125 lbs,American Top Team,Flyweight,3,0,0,3,,3,1,1,0,
/fighter/Roque-Reyes-131133,Roque Reyes,The Mudville Slugger,31/05/1978,43,,"Stockton, California",United States,"5'4""",135 lbs,Team BYOG,Bantamweight,0,0,0,0,,0,2,1,1,
/fighter/Otgonjargal-Purev-238029,Otgonjargal Purev,,21/02/1991,30,,Ulaanbaatar,Mongolia,"5'7""",145 lbs,Garuda MMA,Featherweight,7,0,7,0,,7,0,0,1,
/fighter/Liliya-Shakirova-255783,Liliya Shakirova,,20/10/1991,29,,Tashkent,Uzbekistan,"5'4""",125 lbs,Old School MMA,Flyweight,8,3,1,4,,8,0,1,1,
/fighter/Francis-Carmont-9798,Francis Carmont,Limitless,10/11/1981,39,,Paris,France,"6'3""",205 lbs,Tristar Gym,Light Heavyweight,25,6,11,8,,25,3,3,6,
/fighter/Andrew-Kapel-39691,Andrew Kapel,,04/08/1985,36,,"Minneapolis, Minnesota",United States,"6'1""",185 lbs,Elevation Fight Team,Middleweight,16,5,10,1,,16,0,6,1,
/fighter/Nicolae-Negumereanu-237147,Nicolae Negumereanu,Nick,04/09/1994,26,,Brasov,Romania,"6'0""",205 lbs,Korona Sports Centre,Light Heavyweight,10,6,3,1,,10,0,0,1,
/fighter/Georgy-Kichigin-127557,Georgy Kichigin,Knight,05/03/1989,32,,,Kazakhstan,"6'1""",170 lbs,РАТЬ,Welterweight,25,3,17,5,,25,2,3,2,
/fighter/Ivan-Serati-16300,Ivan Serati,,,,,Monza,Italy,"6'1""",225 lbs,Sure Grip Vale Tudo,Heavyweight,12,8,3,1,,12,3,1,0,
/fighter/Omri-Barel-237109,Omri Barel,,,,,,Israel,"0'0""",135 lbs,,Bantamweight,0,0,0,0,,0,0,1,0,
/fighter/Brandon-Halsey-91819,Brandon Halsey,Bull,16/09/1986,34,,"Huntington Beach, California",United States,"6'0""",185 lbs,HB Ultimate,Middleweight,12,3,4,5,,12,4,1,0,
/fighter/Renan-Barao-23156,Renan Barao,The Baron,31/01/1987,34,,"Natal, Rio Grande do Norte",Brazil,"5'7""",135 lbs,American Top Team,Bantamweight,34,8,15,11,,34,3,0,6,
/fighter/Alejandra-Lara-172513,Alejandra Lara,Azul,04/08/1994,27,,"Medellin, Antioquia",Colombia,"5'7""",125 lbs,Combat Training Club,Flyweight,9,4,3,2,,9,0,1,3,
/fighter/Jessica-Rakoczy-53506,Jessica Rakoczy,Ragin',14/04/1977,44,,"Hamilton, Ontario",Canada,"5'7""",115 lbs,,Strawweight,1,1,0,0,,1,2,1,2,
/fighter/Lucie-Pudilova-159569,Lucie Pudilova,Bullet,13/06/1994,27,,Pribram,Czech Republic,"5'8""",135 lbs,Octagon Fighting Academy,Bantamweight,11,2,2,7,,11,0,1,5,
/fighter/Tom-English-71291,Tom English,The Terror,25/03/1975,46,,"Long Island, New York",United States,"5'8""",145 lbs,Bellmore Kickboxing,Featherweight,6,2,1,3,,6,2,2,5,
/fighter/Rob-McCullough-2288,Rob McCullough,Razor,26/05/1977,44,,"Huntington Beach, California",United States,"5'8""",154 lbs,HB Ultimate,Lightweight,19,12,1,6,,19,2,1,5,
/fighter/Jessica-Penne-21247,Jessica Penne,,30/01/1983,38,,"Huntington Beach, California",United States,"5'5""",115 lbs,Alliance MMA,Strawweight,14,2,8,4,,14,2,1,2,
/fighter/Brian-Moore-64364,Brian Moore,The Pikeman,13/08/1987,33,,"Wexford, Leinster",Ireland,"5'8""",145 lbs,SBG Ireland,Featherweight,14,4,6,4,,14,1,2,4,
/fighter/Adil-Benjilany-150331,Adil Benjilany,Gloryboy,01/01/1991,30,,,Morocco,"5'11""",145 lbs,Midwest Training Center,Featherweight,6,4,0,2,,6,0,1,2,
/fighter/Preston-Parsons-173219,Preston Parsons,Pressure,15/07/1995,26,,"Jacksonville Beach, Florida",United States,"5'11""",170 lbs,Elevate MMA,Welterweight,9,0,9,0,,9,2,1,0,
/fighter/John-DeVall-57180,John DeVall,Bogus,17/09/1985,35,,"Sioux City, Iowa",United States,"5'10""",165 lbs,DeVall MMA,Welterweight,15,2,12,1,,15,3,3,3,
/fighter/Jung-Yoon-Choi-258433,Jung Yoon Choi,,20/03/1998,23,,"Chuncheon, Gangwon",South Korea,"5'9""",135 lbs,The Gym Lab,Bantamweight,2,1,1,0,,2,2,0,0,
/fighter/Mike-Winters-63330,Mike Winters,The Myth,,,,"Cortland, New York",United States,"5'11""",170 lbs,Team Bombsquad,Welterweight,8,3,0,5,,8,1,0,4,
/fighter/Peter-Barrett-79095,Peter Barrett,Slippery Pete,10/08/1986,35,,"Plymouth, Massachusetts",United States,"5'9""",145 lbs,Sityodtong Boston,Featherweight,11,7,2,2,,11,1,3,1,
/fighter/Dean-Lister-338,Dean Lister,The Boogeyman,13/02/1976,45,,"San Diego, California",United States,"6'1""",185 lbs,Victory MMA,Middleweight,13,0,11,2,,13,0,0,7,
/fighter/Mark-Kerr-71,Mark Kerr,The Smashing Machine,21/12/1968,52,,"Phoenix, Arizona",United States,"6'3""",255 lbs,Team Kerr,Heavyweight,15,4,7,2,2,15,6,3,2,0
/fighter/Leonardo-Guimaraes-14971,Leonardo Guimaraes,Leleco,15/04/1982,39,,"Salvador, Bahia",Brazil,"6'0""",205 lbs,Tata Fight Team,Light Heavyweight,13,3,8,2,,13,1,1,5,
/fighter/Alberto-Mina-16705,Alberto Mina,Soldier of God,02/05/1982,39,,"Campina Grande, Paraiba",Brazil,"6'0""",170 lbs,Kings MMA,Welterweight,13,6,6,1,,13,0,0,1,
/fighter/Matt-Uhde-83230,Matt Uhde,,14/01/1974,47,,"Kansas City, Kansas",United States,"6'4""",225 lbs,Caveman Crew,Heavyweight,7,4,3,0,,7,4,1,2,
/fighter/Andre-Soukhamthath-67967,Andre Soukhamthath,The Asian Sensation,23/10/1988,32,,"Woonsocket, Rhode Island",United States,"5'9""",135 lbs,Combat Club,Bantamweight,14,8,3,3,,14,0,0,9,
/fighter/Anthony-Torres-1884,Anthony Torres,The Crush,31/07/1978,43,,"Kailua, Hawaii",United States,"5'10""",170 lbs,MMA Development,Welterweight,5,2,2,0,1,5,1,0,2,0
/fighter/Victor-Moreno-10378,Victor Moreno,Superman,05/01/1984,37,,"Des Moines, Iowa",United States,"6'2""",170 lbs,The Bar Performance Gym,Welterweight,40,23,9,7,1,40,3,21,1,0
/fighter/Keith-Lee-227423,Keith Lee,Killa,04/10/1996,24,,"Las Vegas, Nevada",United States,"5'9""",135 lbs,Xtreme Couture,Bantamweight,7,3,1,3,,7,0,0,4,
/fighter/Josh-Quayhagen-68066,Josh Quayhagen,Quay,30/08/1986,34,,"Lake Charles, Louisiana",United States,"5'11""",155 lbs,Performance Evolution,Lightweight,9,3,0,6,,9,2,1,2,
