date,result,fighter,opponent,division,stance,dob,method,total_comp_time,round,time,reach,height,age,knockdowns_x,sub_attempts_x,reversals,control_x,takedowns_attempts,total_strikes_attempts_x,sub_attempts_per_min,takedowns_attempts_per_min,sig_strikes_attempts_per_min,avg_knockdowns,avg_sub_attempts,avg_reversals,avg_control,avg_takedowns_attempts,avg_sig_strikes_landed,avg_sig_strikes_attempts,avg_total_strikes_attempts,gender,year,fighter_type
2018-12-15,0,Dan Hooker,Edson Barboza,Lightweight,Switch,1990-02-13,KO/TKO,739,3,2:19,75.0,72.0,32.0,0,0,0,5,1,234,0.0,0.081190798376184,16.56292286874154,0.4545454545454545,0.2727272727272727,0.1818181818181818,79.0909090909091,0.7272727272727273,37.81818181818182,87.81818181818181,107.54545454545456,Male,2018,Volume_Striker
2019-07-20,1,Dan Hooker,James Vick,Lightweight,Switch,1990-02-13,KO/TKO,153,1,2:33,75.0,72.0,32.0,1,0,0,3,0,41,0.0,0.0,16.07843137254902,0.5,0.25,0.1666666666666666,72.75,0.6666666666666666,36.5,83.91666666666667,102.0,Male,2019,Volume_Striker
2019-10-05,1,Dan Hooker,Al Iaquinta,Lightweight,Switch,1990-02-13,U-DEC,900,3,5:00,75.0,72.0,32.0,1,0,0,149,1,213,0.0,0.0666666666666666,13.8,0.5384615384615384,0.2307692307692307,0.1538461538461538,78.61538461538461,0.6923076923076923,41.23076923076923,93.3846153846154,110.53846153846152,Male,2019,Volume_Striker
2020-02-22,1,Dan Hooker,Paul Felder,Lightweight,Switch,1990-02-13,S-DEC,1500,5,5:00,75.0,72.0,32.0,0,0,0,305,5,234,0.0,0.2,8.84,0.5,0.2142857142857142,0.1428571428571428,94.78571428571428,1.0,47.0,102.5,119.35714285714286,Male,2020,Volume_Striker
2020-06-27,0,Dan Hooker,Dustin Poirier,Lightweight,Switch,1990-02-13,U-DEC,1500,5,5:00,75.0,72.0,32.0,0,0,0,362,9,283,0.0,0.36,10.12,0.4666666666666667,0.2,0.1333333333333333,112.6,1.5333333333333334,54.2,112.53333333333332,130.26666666666668,Male,2020,Volume_Striker
2021-01-23,0,Dan Hooker,Michael Chandler,Lightweight,Switch,1990-02-13,KO/TKO,150,1,2:30,75.0,72.0,32.0,0,0,0,0,0,19,0.0,0.0,7.6,0.4375,0.1875,0.125,105.5625,1.4375,51.3125,106.6875,123.3125,Male,2021,Volume_Striker
2021-09-25,1,Dan Hooker,Nasrat Haqparast,Lightweight,Switch,1990-02-13,U-DEC,900,3,5:00,75.0,72.0,32.0,0,0,0,424,7,261,0.0,0.4666666666666667,10.2,0.4117647058823529,0.1764705882352941,0.1176470588235294,124.29411764705884,1.7647058823529411,52.588235294117645,109.41176470588236,131.41176470588235,Male,2021,Volume_Striker
2021-10-30,0,Dan Hooker,Islam Makhachev,Lightweight,Switch,1990-02-13,SUB,145,1,2:25,75.0,72.0,32.0,0,0,0,0,0,28,0.0,0.0,5.379310344827586,0.3888888888888889,0.1666666666666666,0.1111111111111111,117.38888888888889,1.6666666666666667,49.888888888888886,104.05555555555556,125.66666666666669,Male,2021,Volume_Striker
2022-03-19,0,Dan Hooker,Arnold Allen,Lightweight,Switch,1990-02-13,KO/TKO,153,1,2:33,75.0,72.0,32.0,0,0,0,0,0,49,0.0,0.0,19.215686274509807,0.3684210526315789,0.1578947368421052,0.1052631578947368,111.21052631578948,1.5789473684210529,48.0,101.15789473684212,121.63157894736842,Male,2022,Volume_Striker
2014-06-28,0,Rodrigo de Lima,Neil Magny,Welterweight,Orthodox,1991-03-12,KO/TKO,452,2,2:32,67.0,67.0,31.0,0,2,1,222,3,41,0.2654867256637168,0.3982300884955752,1.8584070796460177,0.0,2.0,1.0,222.0,3.0,5.0,14.0,41.0,Male,2014,Submission_Specialist
2015-02-14,0,Rodrigo de Lima,Efrain Escudero,Welterweight,Orthodox,1991-03-12,U-DEC,900,3,5:00,67.0,67.0,31.0,0,0,0,227,8,83,0.0,0.5333333333333333,4.8,0.0,1.0,0.5,224.5,5.5,14.5,43.0,62.0,Male,2015,Submission_Specialist
2014-06-28,0,Roldan Sangcha'an,Richie Vaculik,Flyweight,Orthodox,1990-12-04,U-DEC,900,3,5:00,64.0,64.0,31.0,0,0,1,53,2,85,0.0,0.1333333333333333,5.4,0.0,0.0,1.0,53.0,2.0,36.0,81.0,85.0,Male,2014,Controller_Wrestler
2015-05-16,0,Roldan Sangcha'an,Jon Delos Reyes,Flyweight,Orthodox,1990-12-04,SUB,493,2,3:13,64.0,64.0,31.0,0,0,0,135,3,61,0.0,0.3651115618661257,6.572008113590264,0.0,0.0,0.5,94.0,2.5,31.5,67.5,73.0,Male,2015,Controller_Wrestler
2014-06-28,0,Dashon Johnson,Jake Matthews,Lightweight,Orthodox,1988-01-25,SUB,796,3,3:16,67.0,67.0,34.0,0,1,1,19,1,28,0.0753768844221105,0.0753768844221105,1.1306532663316582,0.0,1.0,1.0,19.0,1.0,11.0,15.0,28.0,Male,2014,Submission_Specialist
2014-09-13,0,Dashon Johnson,Godofredo Pepey,Lightweight,Orthodox,1988-01-25,SUB,269,1,4:29,67.0,67.0,34.0,0,0,0,58,2,15,0.0,0.4460966542750929,2.453531598513011,0.0,0.5,0.5,38.5,1.5,9.0,13.0,21.5,Male,2014,Submission_Specialist
2014-06-28,1,Jake Matthews,Dashon Johnson,Welterweight,Orthodox,1994-08-19,SUB,796,3,3:16,73.0,71.0,27.0,0,1,0,627,11,167,0.0753768844221105,0.829145728643216,6.407035175879397,0.0,1.0,0.0,627.0,11.0,60.0,85.0,167.0,Male,2014,Submission_Specialist
2014-11-07,1,Jake Matthews,Vagner Rocha,Welterweight,Orthodox,1994-08-19,SUB,412,2,1:52,73.0,71.0,27.0,0,1,0,56,2,69,0.145631067961165,0.2912621359223301,9.1747572815534,0.0,1.0,0.0,341.5,6.5,43.0,74.0,118.0,Male,2014,Submission_Specialist
2015-05-09,0,Jake Matthews,James Vick,Welterweight,Orthodox,1994-08-19,SUB,293,1,4:53,73.0,71.0,27.0,0,0,0,90,2,28,0.0,0.409556313993174,5.733788395904436,0.0,0.6666666666666666,0.0,257.6666666666667,5.0,30.0,58.66666666666666,88.0,Male,2015,Submission_Specialist
2015-11-14,1,Jake Matthews,Akbarh Arreola,Welterweight,Orthodox,1994-08-19,KO/TKO,600,2,5:00,73.0,71.0,27.0,0,0,0,339,3,136,0.0,0.3,9.8,0.0,0.5,0.0,278.0,4.5,38.0,68.5,100.0,Male,2015,Submission_Specialist
2016-03-19,1,Jake Matthews,Johnny Case,Welterweight,Orthodox,1994-08-19,SUB,885,3,4:45,73.0,71.0,27.0,0,2,0,74,4,129,0.135593220338983,0.2711864406779661,7.728813559322034,0.0,0.8,0.0,237.2,4.4,37.6,77.6,105.8,Male,2016,Submission_Specialist
2016-07-08,0,Jake Matthews,Kevin Lee,Welterweight,Orthodox,1994-08-19,KO/TKO,246,1,4:06,73.0,71.0,27.0,0,0,0,0,0,13,0.0,0.0,3.1707317073170733,0.0,0.6666666666666666,0.0,197.66666666666663,3.6666666666666665,32.166666666666664,66.83333333333333,90.33333333333331,Male,2016,Submission_Specialist
2016-11-26,0,Jake Matthews,Andrew Holbrook,Welterweight,Orthodox,1994-08-19,S-DEC,900,3,5:00,73.0,71.0,27.0,0,0,0,319,3,70,0.0,0.2,4.133333333333334,0.0,0.5714285714285714,0.0,215.0,3.571428571428572,30.714285714285715,66.14285714285714,87.42857142857143,Male,2016,Submission_Specialist
2017-11-18,1,Jake Matthews,Bojan Velickovic,Welterweight,Orthodox,1994-08-19,S-DEC,900,3,5:00,73.0,71.0,27.0,0,0,1,427,11,69,0.0,0.7333333333333333,2.2666666666666666,0.0,0.5,0.125,241.5,4.5,29.375,62.125,85.125,Male,2017,Submission_Specialist
2018-02-10,1,Jake Matthews,Li Jingliang,Welterweight,Orthodox,1994-08-19,U-DEC,900,3,5:00,73.0,71.0,27.0,2,1,0,206,4,156,0.0666666666666666,0.2666666666666666,8.466666666666667,0.2222222222222222,0.5555555555555556,0.1111111111111111,237.55555555555557,4.444444444444445,33.111111111111114,69.33333333333333,93.0,Male,2018,Submission_Specialist
2018-06-23,1,Jake Matthews,Shinsho Anzai,Welterweight,Orthodox,1994-08-19,SUB,164,1,2:44,73.0,71.0,27.0,0,1,0,60,1,25,0.3658536585365853,0.3658536585365853,6.951219512195122,0.2,0.6,0.1,219.8,4.1,31.0,64.3,86.2,Male,2018,Submission_Specialist
2018-12-01,0,Jake Matthews,Anthony Rocco Martin,Welterweight,Orthodox,1994-08-19,SUB,679,3,1:19,73.0,71.0,27.0,0,1,1,38,1,78,0.0883652430044182,0.0883652430044182,6.62739322533137,0.1818181818181818,0.6363636363636364,0.1818181818181818,203.27272727272728,3.8181818181818175,30.363636363636363,65.27272727272727,85.45454545454545,Male,2018,Submission_Specialist
2019-10-05,1,Jake Matthews,Rostem Akman,Welterweight,Orthodox,1994-08-19,U-DEC,900,3,5:00,73.0,71.0,27.0,0,0,0,49,2,136,0.0,0.1333333333333333,8.866666666666667,0.1666666666666666,0.5833333333333334,0.1666666666666666,190.41666666666663,3.6666666666666665,32.75,70.91666666666667,89.66666666666667,Male,2019,Submission_Specialist
2020-02-22,1,Jake Matthews,Emil Meek,Welterweight,Orthodox,1994-08-19,U-DEC,900,3,5:00,73.0,71.0,27.0,1,0,0,507,7,112,0.0,0.4666666666666667,4.866666666666666,0.2307692307692307,0.5384615384615384,0.1538461538461538,214.7692307692308,3.923076923076923,32.76923076923077,71.07692307692308,91.3846153846154,Male,2020,Submission_Specialist
2020-09-26,1,Jake Matthews,Diego Sanchez,Welterweight,Orthodox,1994-08-19,U-DEC,900,3,5:00,73.0,71.0,27.0,1,0,0,292,2,174,0.0,0.1333333333333333,9.866666666666667,0.2857142857142857,0.5,0.1428571428571428,220.28571428571428,3.7857142857142856,35.57142857142857,76.57142857142857,97.28571428571428,Male,2020,Submission_Specialist
2021-03-06,0,Jake Matthews,Sean Brady,Welterweight,Orthodox,1994-08-19,SUB,808,3,3:28,73.0,71.0,27.0,0,0,0,4,0,95,0.0,0.0,6.237623762376238,0.2666666666666666,0.4666666666666667,0.1333333333333333,205.86666666666667,3.533333333333333,34.6,77.06666666666666,97.13333333333334,Male,2021,Submission_Specialist
2022-06-11,1,Jake Matthews,Andre Fialho,Welterweight,Orthodox,1994-08-19,KO/TKO,444,2,2:24,73.0,71.0,27.0,1,0,0,0,0,89,0.0,0.0,12.027027027027026,0.3125,0.4375,0.125,193.0,3.3125,35.375,77.8125,96.625,Male,2022,Submission_Specialist
2014-06-28,0,Anthony Hamilton,Aleksei Oleinik,Heavyweight,Orthodox,1980-04-14,SUB,138,1,2:18,76.0,77.0,42.0,0,0,0,17,1,14,0.0,0.4347826086956522,6.086956521739131,0.0,0.0,0.0,17.0,1.0,6.0,14.0,14.0,Male,2014,Controller_Wrestler
2014-08-30,1,Anthony Hamilton,Ruan Potts,Heavyweight,Orthodox,1980-04-14,KO/TKO,557,2,4:17,76.0,77.0,42.0,0,0,0,350,6,87,0.0,0.6463195691202872,6.8940754039497305,0.0,0.0,0.0,183.5,3.5,33.0,39.0,50.5,Male,2014,Controller_Wrestler
2014-12-06,0,Anthony Hamilton,Todd Duffee,Heavyweight,Orthodox,1980-04-14,KO/TKO,33,1,0:33,76.0,77.0,42.0,0,0,0,0,0,6,0.0,0.0,10.909090909090908,0.0,0.0,0.0,122.33333333333331,2.333333333333333,22.666666666666668,28.0,35.666666666666664,Male,2014,Controller_Wrestler
2015-04-11,1,Anthony Hamilton,Daniel Omielanczuk,Heavyweight,Orthodox,1980-04-14,U-DEC,900,3,5:00,76.0,77.0,42.0,0,0,0,746,4,131,0.0,0.2666666666666666,6.666666666666667,0.0,0.0,0.0,278.25,2.75,37.75,46.0,59.5,Male,2015,Controller_Wrestler
2016-02-21,0,Anthony Hamilton,Shamil Abdurakhimov,Heavyweight,Orthodox,1980-04-14,U-DEC,900,3,5:00,76.0,77.0,42.0,0,0,0,15,4,86,0.0,0.2666666666666666,5.133333333333334,0.0,0.0,0.0,225.6,3.0,38.2,52.2,64.8,Male,2016,Controller_Wrestler
2016-07-30,1,Anthony Hamilton,Damian Grabowski,Heavyweight,Orthodox,1980-04-14,KO/TKO,14,1,0:14,76.0,77.0,42.0,1,0,0,2,0,18,0.0,0.0,68.57142857142857,0.1666666666666666,0.0,0.0,188.33333333333331,2.5,33.333333333333336,46.16666666666666,57.0,Male,2016,Controller_Wrestler
2016-12-09,0,Anthony Hamilton,Francis Ngannou,Heavyweight,Orthodox,1980-04-14,SUB,117,1,1:57,76.0,77.0,42.0,0,0,0,44,2,3,0.0,1.0256410256410258,1.5384615384615383,0.1428571428571428,0.0,0.0,167.71428571428572,2.4285714285714284,28.571428571428573,40.0,49.285714285714285,Male,2016,Controller_Wrestler
2017-02-04,0,Anthony Hamilton,Marcel Fortuna,Heavyweight,Orthodox,1980-04-14,KO/TKO,190,1,3:10,76.0,77.0,42.0,0,0,0,25,0,42,0.0,0.0,11.68421052631579,0.125,0.0,0.0,149.875,2.125,26.75,39.625,48.375,Male,2017,Controller_Wrestler
2017-09-16,0,Anthony Hamilton,Daniel Spitz,Heavyweight,Orthodox,1980-04-14,KO/TKO,24,1,0:24,76.0,77.0,42.0,0,0,0,0,0,1,0.0,0.0,2.5,0.1111111111111111,0.0,0.0,133.22222222222223,1.8888888888888888,23.77777777777778,35.333333333333336,43.11111111111112,Male,2017,Controller_Wrestler
2017-11-18,0,Anthony Hamilton,Adam Wieczorek,Heavyweight,Orthodox,1980-04-14,U-DEC,900,3,5:00,76.0,77.0,42.0,0,0,0,419,9,75,0.0,0.6,3.8,0.1,0.0,0.0,161.8,2.6,24.6,37.5,46.3,Male,2017,Controller_Wrestler
2014-06-28,1,Aleksei Oleinik,Anthony Hamilton,Heavyweight,Orthodox,1977-06-20,SUB,138,1,2:18,80.0,74.0,45.0,0,1,0,42,4,26,0.4347826086956522,1.7391304347826089,9.56521739130435,0.0,1.0,0.0,42.0,4.0,10.0,22.0,26.0,Male,2014,Submission_Specialist
2014-11-22,1,Aleksei Oleinik,Jared Rosholt,Heavyweight,Orthodox,1977-06-20,KO/TKO,201,1,3:21,80.0,74.0,45.0,1,0,0,4,0,47,0.0,0.0,6.26865671641791,0.5,0.5,0.0,23.0,2.0,11.5,21.5,36.5,Male,2014,Submission_Specialist
2016-07-13,0,Aleksei Oleinik,Daniel Omielanczuk,Heavyweight,Orthodox,1977-06-20,M-DEC,900,3,5:00,80.0,74.0,45.0,0,2,1,563,7,84,0.1333333333333333,0.4666666666666667,1.8666666666666667,0.3333333333333333,1.0,0.3333333333333333,203.0,3.6666666666666665,10.333333333333334,23.666666666666668,52.333333333333336,Male,2016,Submission_Specialist
2017-01-15,1,Aleksei Oleinik,Viktor Pesta,Heavyweight,Orthodox,1977-06-20,SUB,177,1,2:57,80.0,74.0,45.0,0,1,0,34,0,19,0.3389830508474576,0.0,5.084745762711864,0.25,1.0,0.25,160.75,2.75,9.5,21.5,44.0,Male,2017,Submission_Specialist
2017-07-08,1,Aleksei Oleinik,Travis Browne,Heavyweight,Orthodox,1977-06-20,SUB,524,2,3:44,80.0,74.0,45.0,1,2,0,213,4,172,0.2290076335877862,0.4580152671755725,9.732824427480915,0.4,1.2,0.2,171.2,3.0,18.2,34.2,69.6,Male,2017,Submission_Specialist
2017-11-04,0,Aleksei Oleinik,Curtis Blaydes,Heavyweight,Orthodox,1977-06-20,KO/TKO,399,2,1:39,80.0,74.0,45.0,0,0,0,15,0,75,0.0,0.0,10.225563909774436,0.3333333333333333,1.0,0.1666666666666666,145.16666666666666,2.5,20.83333333333333,39.833333333333336,70.5,Male,2017,Submission_Specialist
2018-05-12,1,Aleksei Oleinik,Junior Albini,Heavyweight,Orthodox,1977-06-20,SUB,105,1,1:45,80.0,74.0,45.0,0,1,0,15,3,17,0.5714285714285714,1.7142857142857142,9.714285714285714,0.2857142857142857,1.0,0.1428571428571428,126.57142857142856,2.571428571428572,19.285714285714285,36.57142857142857,62.85714285714285,Male,2018,Submission_Specialist
2018-09-15,1,Aleksei Oleinik,Mark Hunt,Heavyweight,Orthodox,1977-06-20,SUB,266,1,4:26,80.0,74.0,45.0,0,1,0,42,5,26,0.225563909774436,1.1278195488721805,5.864661654135338,0.25,1.0,0.125,116.0,2.875,17.25,35.25,58.25,Male,2018,Submission_Specialist
2019-04-20,0,Aleksei Oleinik,Alistair Overeem,Heavyweight,Orthodox,1977-06-20,KO/TKO,285,1,4:45,80.0,74.0,45.0,0,0,0,83,0,101,0.0,0.0,12.210526315789474,0.2222222222222222,0.8888888888888888,0.1111111111111111,112.33333333333331,2.555555555555556,19.55555555555556,37.77777777777778,63.0,Male,2019,Submission_Specialist
2019-07-20,0,Aleksei Oleinik,Walt Harris,Heavyweight,Orthodox,1977-06-20,KO/TKO,12,1,0:12,80.0,74.0,45.0,0,0,0,0,0,3,0.0,0.0,15.0,0.2,0.8,0.1,101.1,2.3,17.7,34.3,57.0,Male,2019,Submission_Specialist
2020-01-18,1,Aleksei Oleinik,Maurice Greene,Heavyweight,Orthodox,1977-06-20,SUB,578,2,4:38,80.0,74.0,45.0,0,3,0,444,3,46,0.3114186851211072,0.3114186851211072,2.283737024221453,0.1818181818181818,1.0,0.0909090909090909,132.27272727272728,2.363636363636364,16.727272727272727,33.18181818181818,56.0,Male,2020,Submission_Specialist
2020-05-09,1,Aleksei Oleinik,Fabricio Werdum,Heavyweight,Orthodox,1977-06-20,S-DEC,900,3,5:00,80.0,74.0,45.0,0,0,1,233,0,241,0.0,0.0,12.2,0.1666666666666666,0.9166666666666666,0.1666666666666666,140.66666666666666,2.1666666666666665,23.166666666666668,45.66666666666666,71.41666666666667,Male,2020,Submission_Specialist
2020-08-08,0,Aleksei Oleinik,Derrick Lewis,Heavyweight,Orthodox,1977-06-20,KO/TKO,321,2,0:21,80.0,74.0,45.0,0,2,1,141,1,7,0.3738317757009346,0.1869158878504673,1.121495327102804,0.1538461538461538,1.0,0.2307692307692307,140.69230769230768,2.076923076923077,21.53846153846154,42.61538461538461,66.46153846153847,Male,2020,Submission_Specialist
2021-02-20,0,Aleksei Oleinik,Chris Daukaus,Heavyweight,Orthodox,1977-06-20,KO/TKO,115,1,1:55,80.0,74.0,45.0,0,0,0,24,1,11,0.0,0.5217391304347826,5.217391304347826,0.1428571428571428,0.9285714285714286,0.2142857142857142,132.35714285714286,2.0,20.357142857142858,40.285714285714285,62.5,Male,2021,Submission_Specialist
2021-06-19,0,Aleksei Oleinik,Serghei Spivac,Heavyweight,Orthodox,1977-06-20,U-DEC,900,3,5:00,80.0,74.0,45.0,0,1,0,211,2,162,0.0666666666666666,0.1333333333333333,8.066666666666666,0.1333333333333333,0.9333333333333332,0.2,137.6,2.0,22.933333333333334,45.66666666666666,69.13333333333334,Male,2021,Submission_Specialist
2022-04-09,1,Aleksei Oleinik,Jared Vanderaa,Heavyweight,Orthodox,1977-06-20,SUB,219,1,3:39,80.0,74.0,45.0,0,1,1,44,0,22,0.273972602739726,0.0,6.027397260273973,0.125,0.9375,0.25,131.75,1.875,22.0,44.1875,66.1875,Male,2022,Submission_Specialist
2014-06-28,0,Shane Howell,Ray Borg,Flyweight,Orthodox,1983-11-28,SUB,137,1,2:17,68.0,68.0,38.0,0,0,0,0,0,5,0.0,0.0,1.3138686131386863,0.0,0.0,0.0,0.0,0.0,0.0,3.0,5.0,Male,2014,Controller_Wrestler
2015-01-18,0,Shane Howell,Paddy Holohan,Flyweight,Orthodox,1983-11-28,U-DEC,900,3,5:00,68.0,68.0,38.0,0,0,1,15,0,68,0.0,0.0,4.266666666666667,0.0,0.0,0.5,7.5,0.0,11.0,33.5,36.5,Male,2015,Controller_Wrestler
2014-06-28,1,Diego Ferreira,Colton Smith,Lightweight,Orthodox,1985-01-18,SUB,38,1,0:38,74.0,69.0,37.0,0,1,0,10,1,10,1.5789473684210529,1.5789473684210529,15.789473684210527,0.0,1.0,0.0,10.0,1.0,7.0,10.0,10.0,Male,2014,Volume_Striker
2014-08-30,1,Diego Ferreira,Ramsey Nijem,Lightweight,Orthodox,1985-01-18,KO/TKO,413,2,1:53,74.0,69.0,37.0,1,2,1,47,0,79,0.2905569007263922,0.0,10.169491525423728,0.5,1.5,0.5,28.5,0.5,16.0,40.0,44.5,Male,2014,Volume_Striker
2014-10-25,0,Diego Ferreira,Beneil Dariush,Lightweight,Orthodox,1985-01-18,U-DEC,900,3,5:00,74.0,69.0,37.0,0,0,0,36,1,90,0.0,0.0666666666666666,5.666666666666667,0.3333333333333333,1.0,0.3333333333333333,31.0,0.6666666666666666,17.666666666666668,55.0,59.66666666666666,Male,2014,Volume_Striker
2015-04-04,0,Diego Ferreira,Dustin Poirier,Lightweight,Orthodox,1985-01-18,KO/TKO,225,1,3:45,74.0,69.0,37.0,0,0,0,58,2,56,0.0,0.5333333333333333,14.933333333333334,0.25,0.75,0.25,37.75,1.0,18.25,55.25,58.75,Male,2015,Volume_Striker
2016-01-30,1,Diego Ferreira,Olivier Aubin-Mercier,Lightweight,Orthodox,1985-01-18,U-DEC,900,3,5:00,74.0,69.0,37.0,0,0,1,243,5,226,0.0,0.3333333333333333,10.133333333333333,0.2,0.6,0.4,78.8,1.8,27.6,74.6,92.2,Male,2016,Volume_Striker
2018-02-18,1,Diego Ferreira,Jared Gordon,Lightweight,Orthodox,1985-01-18,KO/TKO,118,1,1:58,74.0,69.0,37.0,1,0,0,18,0,60,0.0,0.0,30.508474576271187,0.3333333333333333,0.5,0.3333333333333333,68.66666666666667,1.5,27.83333333333333,72.16666666666667,86.83333333333333,Male,2018,Volume_Striker
2018-12-08,1,Diego Ferreira,Kyle Nelson,Lightweight,Orthodox,1985-01-18,KO/TKO,383,2,1:23,74.0,69.0,37.0,0,1,0,208,4,112,0.1566579634464751,0.6266318537859007,15.979112271540467,0.2857142857142857,0.5714285714285714,0.2857142857142857,88.57142857142857,1.8571428571428568,31.571428571428573,76.42857142857143,90.42857142857144,Male,2018,Volume_Striker
2019-02-23,1,Diego Ferreira,Rustam Khabilov,Lightweight,Orthodox,1985-01-18,U-DEC,900,3,5:00,74.0,69.0,37.0,0,1,0,13,0,293,0.0666666666666666,0.0,18.933333333333334,0.25,0.625,0.25,79.125,1.625,38.0,102.375,115.75,Male,2019,Volume_Striker
2019-09-07,1,Diego Ferreira,Mairbek Taisumov,Lightweight,Orthodox,1985-01-18,U-DEC,900,3,5:00,74.0,69.0,37.0,0,0,0,19,2,329,0.0,0.1333333333333333,21.73333333333333,0.2222222222222222,0.5555555555555556,0.2222222222222222,72.44444444444444,1.6666666666666667,45.888888888888886,127.22222222222224,139.44444444444446,Male,2019,Volume_Striker
2020-01-18,1,Diego Ferreira,Anthony Pettis,Lightweight,Orthodox,1985-01-18,SUB,406,2,1:46,74.0,69.0,37.0,0,1,0,234,7,74,0.1477832512315271,1.0344827586206895,7.832512315270936,0.2,0.6,0.2,88.6,2.2,43.8,119.8,132.9,Male,2020,Volume_Striker
2021-02-06,0,Diego Ferreira,Beneil Dariush,Lightweight,Orthodox,1985-01-18,S-DEC,900,3,5:00,74.0,69.0,37.0,0,0,1,58,1,145,0.0,0.0666666666666666,8.066666666666666,0.1818181818181818,0.5454545454545454,0.2727272727272727,85.81818181818181,2.090909090909091,44.72727272727273,119.9090909090909,134.0,Male,2021,Volume_Striker
2021-05-08,0,Diego Ferreira,Gregor Gillespie,Lightweight,Orthodox,1985-01-18,KO/TKO,591,2,4:51,74.0,69.0,37.0,0,0,2,66,2,70,0.0,0.2030456852791878,6.091370558375635,0.1666666666666666,0.5,0.4166666666666667,84.16666666666667,2.083333333333333,43.583333333333336,114.91666666666669,128.66666666666666,Male,2021,Volume_Striker
2021-12-18,0,Diego Ferreira,Mateusz Gamrot,Lightweight,Orthodox,1985-01-18,KO/TKO,506,2,3:26,74.0,69.0,37.0,0,0,0,0,0,104,0.0,0.0,11.976284584980236,0.1538461538461538,0.4615384615384615,0.3846153846153846,77.6923076923077,1.9230769230769231,43.0,113.84615384615384,126.76923076923076,Male,2021,Volume_Striker
2014-06-28,0,James Moontasri,Joe Ellenberger,Lightweight,Switch,1988-04-10,S-DEC,900,3,5:00,71.0,70.0,34.0,1,0,0,303,0,163,0.0,0.0,4.466666666666667,1.0,0.0,0.0,303.0,0.0,35.0,67.0,163.0,Male,2014,Knockout_Artist
2015-02-14,1,James Moontasri,Cody Pfister,Lightweight,Switch,1988-04-10,SUB,409,2,1:49,71.0,70.0,34.0,0,1,0,148,0,104,0.1466992665036675,0.0,9.242053789731052,0.5,0.5,0.0,225.5,0.0,33.5,65.0,133.5,Male,2015,Knockout_Artist
2015-07-15,0,James Moontasri,Kevin Lee,Lightweight,Switch,1988-04-10,SUB,176,1,2:56,71.0,70.0,34.0,0,0,0,6,0,18,0.0,0.0,6.136363636363637,0.3333333333333333,0.3333333333333333,0.0,152.33333333333334,0.0,24.33333333333333,49.333333333333336,95.0,Male,2015,Knockout_Artist
2015-11-14,1,James Moontasri,Anton Zafir,Lightweight,Switch,1988-04-10,KO/TKO,276,1,4:36,71.0,70.0,34.0,1,0,0,3,0,23,0.0,0.0,4.565217391304349,0.5,0.25,0.0,115.0,0.0,21.0,42.25,77.0,Male,2015,Knockout_Artist
2016-07-23,0,James Moontasri,Alex Oliveira,Lightweight,Switch,1988-04-10,U-DEC,900,3,5:00,71.0,70.0,34.0,0,0,0,79,1,48,0.0,0.0666666666666666,1.7333333333333334,0.4,0.2,0.0,107.8,0.2,19.2,39.0,71.2,Male,2016,Knockout_Artist
2016-12-17,0,James Moontasri,Alex Morono,Lightweight,Switch,1988-04-10,U-DEC,900,3,5:00,71.0,70.0,34.0,0,0,0,19,0,97,0.0,0.0,6.333333333333333,0.3333333333333333,0.1666666666666666,0.0,93.0,0.1666666666666666,23.666666666666668,48.333333333333336,75.5,Male,2016,Knockout_Artist
2014-06-28,1,Joe Ellenberger,James Moontasri,Lightweight,Orthodox,1985-03-28,S-DEC,900,3,5:00,72.0,69.0,37.0,0,2,0,389,10,73,0.1333333333333333,0.6666666666666666,2.466666666666667,0.0,2.0,0.0,389.0,10.0,22.0,37.0,73.0,Male,2014,Submission_Specialist
2014-12-13,0,Joe Ellenberger,Bryan Barberena,Lightweight,Orthodox,1985-03-28,KO/TKO,804,3,3:24,72.0,69.0,37.0,0,0,0,138,5,71,0.0,0.3731343283582089,4.477611940298507,0.0,1.0,0.0,263.5,7.5,23.0,48.5,72.0,Male,2014,Submission_Specialist
2014-07-05,0,Bubba Bush,Kevin Casey,Middleweight,Orthodox,1985-07-24,DRAW,61,1,1:01,72.0,72.0,36.0,0,0,0,0,0,4,0.0,0.0,3.934426229508197,0.0,0.0,0.0,0.0,0.0,2.0,4.0,4.0,Male,2014,Controller_Wrestler
2015-10-24,0,Bubba Bush,Garreth McLellan,Middleweight,Orthodox,1985-07-24,KO/TKO,898,3,4:58,72.0,72.0,36.0,0,0,0,358,6,41,0.0,0.4008908685968819,0.935412026726058,0.0,0.0,0.0,179.0,3.0,5.0,9.0,22.5,Male,2015,Controller_Wrestler
2014-07-05,0,Guilherme Vasconcelos,Luke Zachrich,Middleweight,Orthodox,1986-03-23,U-DEC,900,3,5:00,72.0,72.0,36.0,0,0,0,0,3,166,0.0,0.2,11.066666666666666,0.0,0.0,0.0,0.0,3.0,49.0,166.0,166.0,Male,2014,Volume_Striker
2014-07-05,1,Rob Font,George Roop,Bantamweight,Orthodox,1987-06-25,KO/TKO,139,1,2:19,71.0,68.0,35.0,1,0,0,4,0,23,0.0,0.0,9.928057553956831,1.0,0.0,0.0,4.0,0.0,12.0,23.0,23.0,Male,2014,Volume_Striker
